,machine_id,start,job,index,duration
208,4,285,18,3,34
209,4,319,44,0,74
210,4,399,10,2,1
211,4,400,9,3,33
212,4,448,41,2,30
213,4,478,26,2,5
214,4,483,7,1,71
215,4,554,29,1,72
216,4,626,4,2,76
217,4,704,48,4,4
218,4,725,46,0,73
219,4,798,23,0,68
220,4,866,11,2,61
221,4,927,49,4,59
222,4,986,47,4,11
223,4,997,28,4,18
224,4,1015,14,0,48
225,4,1072,21,4,29
226,4,1101,43,2,46
227,4,1158,6,2,84
228,4,1242,32,3,18
229,4,1260,34,0,26
230,4,1286,3,0,87
231,4,1373,0,1,47
232,4,1420,15,4,84
233,4,1504,8,3,72
234,4,1576,36,1,85
235,4,1661,39,3,5
236,4,1666,42,1,14
237,4,1680,33,0,89
238,4,1769,2,1,94
239,4,1863,27,0,100
240,4,1963,13,2,15
241,4,1978,40,2,40
242,4,2018,16,4,58
243,4,2076,17,3,90
244,4,2166,19,1,26
245,4,2234,37,2,74
246,4,2308,22,0,83
247,4,2391,5,3,18
248,4,2764,1,4,90
249,4,2854,45,4,97
250,5,457,35,8,70
251,5,532,25,7,59
252,5,591,38,9,5
253,5,607,18,7,68
254,5,694,10,8,63
255,5,757,41,5,77
256,5,834,31,6,9
257,5,862,48,7,58
258,5,1011,9,9,29
259,5,1040,7,9,97
260,5,1137,47,6,7
261,5,1156,49,7,69
262,5,1225,28,7,54
263,5,1279,26,9,31
264,5,1358,20,7,80
265,5,1438,12,9,22
266,5,1460,43,7,83
267,5,1543,6,6,34
268,5,1577,23,6,86
269,5,1671,15,8,72
270,5,1743,0,5,39
271,5,1782,8,6,12
272,5,1794,4,9,63
273,5,1857,32,7,10
274,5,1867,21,9,28
275,5,1895,39,5,59
276,5,1954,36,7,90
277,5,2044,14,8,88
278,5,2132,44,8,26
279,5,2158,46,8,98
280,5,2256,2,8,68
281,5,2324,33,7,14
282,5,2338,30,7,41
283,5,2379,42,7,48
284,5,2427,29,9,70
285,5,2511,37,5,52
286,5,2563,16,8,39
287,5,2602,24,9,87
288,5,2689,34,7,47
289,5,2736,5,7,26
290,5,2762,13,9,51
291,5,2813,19,7,30
292,5,2843,40,9,14
293,5,2857,1,5,11
294,5,2868,22,6,60
295,5,2928,27,9,28
296,5,2968,3,9,91
297,5,3064,45,7,66
298,5,3130,17,9,89
299,5,3219,11,9,34
300,6,436,35,7,21
301,6,457,38,8,93
302,6,584,10,5,35
303,6,619,25,8,37
304,6,656,9,6,84
305,6,740,18,9,71
306,6,818,48,6,44
307,6,897,41,6,13
308,6,910,7,7,97
309,6,1007,29,5,24
310,6,1031,31,9,51
311,6,1082,26,8,77
312,6,1159,28,6,34
313,6,1249,49,8,14
314,6,1285,12,8,79
315,6,1364,21,7,100
316,6,1526,4,7,31
317,6,1557,43,8,13
318,6,1570,15,6,43
319,6,1613,20,9,10
320,6,1623,6,7,35
321,6,1658,47,9,69
322,6,1727,14,5,48
323,6,1775,32,6,41
324,6,1816,46,6,65
325,6,1881,24,7,23
326,6,1930,0,8,1
327,6,1931,23,8,70
328,6,2001,30,5,71
329,6,2072,44,7,22
330,6,2094,3,5,99
331,6,2199,2,6,40
332,6,2251,13,5,63
333,6,2314,36,9,75
334,6,2389,27,6,6
335,6,2395,16,6,43
336,6,2441,33,9,32
337,6,2487,5,5,92
338,6,2579,37,6,13
339,6,2592,34,6,95
340,6,2687,39,6,97
341,6,2784,40,8,34
342,6,2818,11,8,50
343,6,2868,17,8,12
344,6,2880,8,8,87
345,6,2967,45,5,95
346,6,3062,42,9,62
347,6,3124,22,9,26
348,6,3150,19,9,57
349,6,3207,1,9,38
350,7,297,38,6,70
351,7,371,35,6,65
352,7,619,10,6,46
353,7,670,25,9,36
354,7,706,18,8,1
355,7,707,26,5,60
356,7,767,48,5,51
357,7,818,12,6,97
358,7,915,41,7,2
359,7,920,31,8,17
360,7,937,9,8,74
361,7,1011,7,8,27
362,7,1038,47,5,61
363,7,1101,21,5,99
364,7,1200,44,5,19
365,7,1263,49,9,21
366,7,1305,11,5,10
367,7,1343,28,9,42
368,7,1390,6,5,100
369,7,1490,20,8,27
370,7,1517,23,5,46
371,7,1563,4,8,98
372,7,1661,15,7,10
373,7,1671,8,5,23
374,7,1716,24,6,31
375,7,1747,29,8,78
376,7,1825,14,6,46
377,7,1871,32,8,47
378,7,1918,0,7,12
379,7,1930,43,9,66
380,7,1996,42,6,90
381,7,2086,36,8,85
382,7,2172,33,5,70
383,7,2242,40,5,61
384,7,2303,46,9,85
385,7,2388,2,9,27
386,7,2415,27,7,91
387,7,2506,17,5,20
388,7,2526,3,6,46
389,7,2572,13,8,91
390,7,2663,37,7,88
391,7,2751,19,6,25
392,7,2776,22,5,31
393,7,2807,5,8,29
394,7,2836,34,9,56
395,7,2892,1,6,85
396,7,2977,39,8,85
397,7,3062,45,6,2
398,7,3064,30,9,97
399,7,3161,16,9,93
400,8,367,38,7,23
401,8,493,25,5,2
402,8,527,35,9,56
403,8,599,18,6,8
404,8,638,12,5,88
405,8,740,9,7,44
406,8,784,7,6,2
407,8,786,31,5,38
408,8,838,10,9,44
409,8,882,26,7,61
410,8,943,41,8,22
411,8,989,48,9,98
412,8,1087,49,6,69
413,8,1156,29,6,60
414,8,1216,4,5,12
415,8,1228,21,6,56
416,8,1284,28,8,59
417,8,1343,20,6,15
418,8,1358,11,6,88
419,8,1446,43,6,6
420,8,1452,47,8,97
421,8,1549,15,5,9
422,8,1587,24,5,82
423,8,1669,6,8,90
424,8,1794,8,7,90
425,8,1884,46,7,31
426,8,1915,36,6,25
427,8,1940,32,9,80
428,8,2020,0,9,37
429,8,2057,23,9,89
430,8,2146,2,5,53
431,8,2199,14,9,97
432,8,2296,27,5,34
433,8,2338,33,8,84
434,8,2422,13,7,46
435,8,2468,16,7,64
436,8,2532,34,5,42
437,8,2574,30,8,73
438,8,2647,40,7,63
439,8,2710,42,8,90
440,8,2800,37,8,4
441,8,2804,17,7,27
442,8,2831,3,8,83
443,8,2914,5,9,24
444,8,2938,22,7,40
445,8,2978,1,7,54
446,8,3032,19,8,92
447,8,3124,39,9,9
448,8,3133,45,8,57
449,8,3190,44,9,63
450,9,236,38,5,61
451,9,308,35,5,63
452,9,495,25,6,37
453,9,532,18,5,67
454,9,599,9,5,47
455,9,665,10,7,29
456,9,728,7,5,47
457,9,775,26,6,65
458,9,843,31,7,77
459,9,920,48,8,69
460,9,989,49,5,53
461,9,1042,28,5,4
462,9,1046,12,7,49
463,9,1095,20,5,77
464,9,1172,47,7,95
465,9,1267,29,7,96
466,9,1363,43,5,72
467,9,1435,4,6,91
468,9,1526,11,7,19
469,9,1545,21,8,77
470,9,1622,32,5,48
471,9,1670,23,7,63
472,9,1741,46,5,64
473,9,1805,0,6,63
474,9,1868,36,5,46
475,9,1914,14,7,35
476,9,1949,42,5,33
477,9,1982,24,8,27
478,9,2009,44,6,38
479,9,2047,6,9,88
480,9,2135,30,6,92
481,9,2239,2,7,5
482,9,2244,33,6,7
483,9,2251,16,5,90
484,9,2341,13,6,74
485,9,2415,15,9,60
486,9,2475,19,5,44
487,9,2519,40,6,96
488,9,2615,5,6,65
489,9,2680,3,7,27
490,9,2707,17,6,33
491,9,2740,34,8,83
492,9,2823,27,8,80
493,9,2903,37,9,30
494,9,2933,39,7,28
495,9,2961,41,9,22
496,9,2983,22,8,84
497,9,3067,1,8,100
498,9,3167,8,9,42
499,9,3209,45,9,46
