,machine_id,start,job,index,duration
216,4,760,30,1,25
217,4,785,45,0,72
218,4,857,13,4,9
219,4,866,44,4,18
220,4,884,38,1,27
221,4,911,29,2,1
222,4,912,35,4,41
223,4,953,9,3,72
224,4,1025,14,1,85
225,4,1110,0,1,40
226,4,1150,3,4,85
227,4,1235,12,2,97
228,4,1332,21,1,80
229,4,1412,26,3,24
230,4,1436,40,4,97
231,4,1533,42,4,90
232,4,1623,6,2,53
233,4,1677,36,2,5
234,4,1682,1,1,80
235,4,1762,39,4,2
236,4,1764,20,3,48
237,4,1812,2,3,77
238,4,1889,48,0,34
239,4,1923,28,4,55
240,4,1978,27,1,41
241,4,2019,32,4,24
242,4,2043,41,3,84
243,4,2127,46,3,91
244,4,2218,34,2,68
245,4,2286,25,3,95
246,4,2381,10,2,20
247,4,2401,19,3,63
248,4,2466,33,2,44
249,4,2510,15,0,93
250,5,369,43,6,50
251,5,481,4,8,16
252,5,497,8,5,36
253,5,533,31,7,91
254,5,624,24,5,88
255,5,721,16,6,40
256,5,761,5,7,19
257,5,785,37,7,89
258,5,874,7,6,45
259,5,919,23,7,25
260,5,945,18,7,18
261,5,963,47,8,67
262,5,1030,30,5,74
263,5,1112,29,5,23
264,5,1135,11,7,60
265,5,1195,45,5,52
266,5,1247,13,7,99
267,5,1346,3,7,68
268,5,1414,14,5,70
269,5,1484,9,7,22
270,5,1506,17,8,21
271,5,1533,40,5,97
272,5,1630,49,9,34
273,5,1664,0,5,16
274,5,1746,42,8,22
275,5,1768,12,6,64
276,5,1832,35,8,52
277,5,1884,6,5,84
278,5,1968,39,7,41
279,5,2009,20,6,69
280,5,2078,32,5,11
281,5,2089,22,9,37
282,5,2126,2,7,84
283,5,2210,1,5,86
284,5,2296,41,6,30
285,5,2331,26,6,100
286,5,2479,10,5,24
287,5,2525,36,8,9
288,5,2534,44,9,56
289,5,2590,46,6,22
290,5,2620,25,7,58
291,5,2678,27,5,64
292,5,2743,19,7,26
293,5,2769,28,9,28
294,5,2797,33,7,38
295,5,2835,34,8,22
296,5,2857,21,9,25
297,5,2882,15,6,67
298,5,2949,48,8,76
299,5,3025,38,9,19
300,6,350,47,5,86
301,6,488,31,5,36
302,6,525,5,6,29
303,6,554,4,9,39
304,6,595,7,5,60
305,6,655,17,5,25
306,6,680,16,5,41
307,6,721,23,6,88
308,6,809,24,7,92
309,6,901,37,8,91
310,6,992,13,6,22
311,6,1014,18,9,41
312,6,1055,44,7,38
313,6,1093,43,9,23
314,6,1125,9,5,69
315,6,1195,11,8,89
316,6,1284,49,7,52
317,6,1336,29,8,56
318,6,1393,45,8,14
319,6,1407,30,9,83
320,6,1490,22,8,94
321,6,1584,14,8,83
322,6,1667,40,7,40
323,6,1707,3,9,78
324,6,1785,42,9,87
325,6,1872,12,8,85
326,6,1957,36,5,30
327,6,1987,6,6,23
328,6,2010,35,9,39
329,6,2049,0,8,51
330,6,2100,38,7,75
331,6,2175,39,9,66
332,6,2241,28,6,45
333,6,2286,20,8,79
334,6,2365,32,9,66
335,6,2431,26,7,70
336,6,2501,46,5,49
337,6,2550,10,7,42
338,6,2592,41,8,19
339,6,2611,1,7,78
340,6,2689,19,6,35
341,6,2728,33,6,15
342,6,2743,27,6,8
343,6,2751,21,8,82
344,6,2833,25,9,89
345,6,2922,34,9,69
346,6,2991,15,8,17
347,6,3008,2,9,14
348,6,3022,8,9,15
349,6,3037,48,9,10
350,7,311,4,6,79
351,7,419,43,7,31
352,7,450,47,6,25
353,7,533,8,6,93
354,7,626,23,5,64
355,7,730,31,9,49
356,7,779,37,6,6
357,7,785,18,5,50
358,7,835,17,6,86
359,7,921,7,7,89
360,7,1013,44,6,38
361,7,1051,5,8,14
362,7,1097,11,6,23
363,7,1135,29,6,64
364,7,1199,49,5,12
365,7,1235,3,5,13
366,7,1248,45,6,42
367,7,1304,22,6,18
368,7,1322,30,8,85
369,7,1407,9,6,47
370,7,1484,14,6,45
371,7,1529,35,7,59
372,7,1630,40,6,8
373,7,1693,42,6,9
374,7,1702,16,9,81
375,7,1783,39,5,10
376,7,1832,12,7,38
377,7,1870,24,8,83
378,7,1953,20,5,28
379,7,2010,6,7,45
380,7,2055,2,6,49
381,7,2104,0,9,92
382,7,2196,38,8,4
383,7,2226,32,7,41
384,7,2277,48,5,96
385,7,2373,41,7,47
386,7,2420,28,8,59
387,7,2504,26,8,4
388,7,2534,34,5,53
389,7,2592,10,8,100
390,7,2692,25,8,11
391,7,2703,13,9,7
392,7,2710,21,7,33
393,7,2751,27,7,26
394,7,2778,1,8,30
395,7,2832,19,9,22
396,7,2877,46,9,5
397,7,2885,36,9,20
398,7,2922,33,9,89
399,7,3011,15,9,35
400,8,300,5,5,98
401,8,398,4,7,81
402,8,479,43,8,62
403,8,541,47,7,99
404,8,640,31,8,90
405,8,731,24,6,73
406,8,804,8,7,77
407,8,881,13,5,49
408,8,930,16,8,32
409,8,962,35,5,14
410,8,976,18,8,29
411,8,1005,37,9,48
412,8,1053,7,8,25
413,8,1079,11,5,18
414,8,1097,44,8,51
415,8,1148,23,9,66
416,8,1214,30,7,33
417,8,1248,3,6,93
418,8,1341,49,8,49
419,8,1390,22,7,93
420,8,1483,29,9,12
421,8,1495,45,9,71
422,8,1566,17,9,35
423,8,1601,9,9,22
424,8,1623,42,5,67
425,8,1690,14,9,57
426,8,1747,40,8,70
427,8,1817,39,6,88
428,8,1905,0,7,11
429,8,1916,38,5,72
430,8,1988,12,9,35
431,8,2023,28,5,75
432,8,2098,6,8,39
433,8,2137,20,7,92
434,8,2229,41,5,41
435,8,2270,32,8,35
436,8,2305,2,8,59
437,8,2364,36,7,70
438,8,2434,21,5,28
439,8,2462,25,5,72
440,8,2534,48,6,79
441,8,2613,19,5,71
442,8,2684,34,6,13
443,8,2697,26,9,68
444,8,2765,46,7,31
445,8,2796,27,8,6
446,8,2802,15,5,78
447,8,2880,33,8,42
448,8,2922,10,9,32
449,8,2954,1,9,93
450,9,267,4,5,44
451,9,354,43,5,14
452,9,524,31,6,9
453,9,707,37,5,40
454,9,761,16,7,85
455,9,846,18,6,99
456,9,948,44,5,65
457,9,1014,23,8,92
458,9,1106,30,6,56
459,9,1163,47,9,25
460,9,1199,29,7,31
461,9,1230,49,6,45
462,9,1275,22,5,29
463,9,1304,45,7,10
464,9,1314,35,6,28
465,9,1342,17,7,91
466,9,1433,8,8,90
467,9,1523,9,8,47
468,9,1570,14,7,8
469,9,1578,13,8,15
470,9,1593,3,8,50
471,9,1643,12,5,85
472,9,1728,42,7,18
473,9,1746,11,9,53
474,9,1799,0,6,74
475,9,1873,7,9,97
476,9,2004,2,5,10
477,9,2014,39,8,21
478,9,2035,38,6,61
479,9,2096,32,6,91
480,9,2187,6,9,89
481,9,2276,26,5,55
482,9,2331,36,6,21
483,9,2352,28,7,38
484,9,2399,1,6,17
485,9,2416,24,9,42
486,9,2458,20,9,10
487,9,2468,5,9,26
488,9,2503,10,6,41
489,9,2544,25,6,76
490,9,2620,21,6,51
491,9,2671,33,5,57
492,9,2728,34,7,70
493,9,2799,19,8,9
494,9,2808,46,8,69
495,9,2877,48,7,68
496,9,2949,15,7,20
497,9,2969,27,9,6
498,9,2975,41,9,22
499,9,2997,40,9,35
