,machine_id,start,job,index,duration
304,6,594,26,6,6
305,6,623,41,7,33
306,6,656,15,7,10
307,6,666,27,8,54
308,6,731,22,5,50
309,6,783,48,7,98
310,6,881,35,7,93
311,6,974,2,6,97
312,6,1074,7,5,45
313,6,1119,21,8,37
314,6,1157,6,8,94
315,6,1252,0,7,82
316,6,1334,28,8,73
317,6,1407,9,9,77
318,6,1484,11,6,2
319,6,1490,3,9,91
320,6,1581,16,9,83
321,6,1664,42,7,32
322,6,1696,13,7,62
323,6,1758,33,8,54
324,6,1812,25,8,55
325,6,1867,8,6,97
326,6,1964,4,5,67
327,6,2031,23,8,56
328,6,2087,39,8,60
329,6,2147,46,8,64
330,6,2211,44,9,55
331,6,2266,10,9,59
332,6,2325,20,7,23
333,6,2348,12,9,81
334,6,2429,24,8,60
335,6,2489,30,8,67
336,6,2556,31,9,48
337,6,2604,43,7,38
338,6,2642,17,7,90
339,6,2732,14,5,21
340,6,2753,45,6,70
341,6,2823,32,9,92
342,6,2915,19,9,94
343,6,3009,47,5,20
344,6,3033,5,9,24
345,6,3057,40,8,25
346,6,3082,29,9,53
347,6,3135,38,9,71
348,6,3209,34,9,47
349,6,3256,37,9,20
350,7,287,18,5,11
351,7,408,1,5,57
352,7,477,49,6,19
353,7,510,27,7,98
354,7,613,9,5,88
355,7,701,15,8,25
356,7,726,36,9,68
357,7,794,41,9,31
358,7,924,48,9,13
359,7,974,35,8,1
360,7,980,21,6,22
361,7,1002,6,6,8
362,7,1010,26,9,91
363,7,1102,28,5,4
364,7,1152,2,8,65
365,7,1217,0,6,33
366,7,1280,11,5,79
367,7,1359,16,6,23
368,7,1382,3,8,98
369,7,1480,42,5,72
370,7,1552,33,5,21
371,7,1573,25,6,7
372,7,1580,30,6,84
373,7,1664,23,5,56
374,7,1720,10,6,29
375,7,1766,12,6,59
376,7,1825,13,8,94
377,7,1919,7,8,30
378,7,1949,39,7,68
379,7,2023,44,6,82
380,7,2111,29,5,7
381,7,2156,31,6,33
382,7,2211,46,9,3
383,7,2261,24,6,24
384,7,2291,19,6,32
385,7,2323,5,5,94
386,7,2442,32,5,98
387,7,2540,37,5,22
388,7,2562,22,9,62
389,7,2632,40,6,25
390,7,2657,4,8,86
391,7,2743,17,8,51
392,7,2815,8,9,43
393,7,2858,45,7,74
394,7,2932,34,5,45
395,7,2977,43,9,62
396,7,3039,38,8,58
397,7,3097,47,7,25
398,7,3122,20,9,84
399,7,3210,14,9,46
400,8,383,18,7,12
401,8,436,27,6,74
402,8,510,36,7,26
403,8,536,41,6,87
404,8,623,1,7,19
405,8,642,49,9,24
406,8,696,48,6,87
407,8,783,2,5,27
408,8,817,9,8,69
409,8,886,26,8,31
410,8,917,6,5,69
411,8,986,35,9,80
412,8,1066,21,7,52
413,8,1118,22,7,5
414,8,1124,7,6,79
415,8,1203,3,5,12
416,8,1215,15,9,32
417,8,1247,46,5,42
418,8,1292,30,5,83
419,8,1375,0,8,66
420,8,1441,16,8,52
421,8,1493,28,9,66
422,8,1559,42,6,64
423,8,1623,10,5,46
424,8,1669,25,7,93
425,8,1762,11,8,85
426,8,1847,23,7,94
427,8,1941,33,9,98
428,8,2039,4,6,95
429,8,2134,17,5,26
430,8,2160,44,8,10
431,8,2170,29,6,76
432,8,2246,20,6,28
433,8,2274,12,8,57
434,8,2331,19,7,85
435,8,2416,31,8,82
436,8,2498,43,6,64
437,8,2562,32,6,37
438,8,2599,5,7,65
439,8,2664,8,7,64
440,8,2728,37,7,98
441,8,2826,38,6,75
442,8,2901,14,7,64
443,8,2965,24,9,23
444,8,2988,13,9,12
445,8,3000,34,6,21
446,8,3021,39,9,99
447,8,3120,40,9,9
448,8,3134,45,9,68
449,8,3206,47,9,71
450,9,295,36,5,55
451,9,381,27,5,55
452,9,476,49,5,1
453,9,477,26,5,91
454,9,568,15,6,56
455,9,642,1,8,19
456,9,661,18,9,29
457,9,690,41,8,10
458,9,765,35,5,32
459,9,801,9,7,16
460,9,881,48,8,43
461,9,1071,2,7,81
462,9,1153,22,8,25
463,9,1215,3,6,2
464,9,1217,28,7,89
465,9,1306,16,5,28
466,9,1334,13,5,39
467,9,1373,21,9,50
468,9,1442,0,9,55
469,9,1497,6,9,76
470,9,1573,33,6,65
471,9,1638,46,7,91
472,9,1729,12,5,37
473,9,1766,8,5,87
474,9,1853,7,7,4
475,9,1867,25,9,34
476,9,1901,39,6,15
477,9,1916,10,7,71
478,9,1987,42,8,86
479,9,2105,44,7,33
480,9,2138,11,9,59
481,9,2197,4,7,60
482,9,2257,29,7,29
483,9,2286,19,5,5
484,9,2291,31,7,50
485,9,2341,24,7,59
486,9,2400,43,5,71
487,9,2471,23,9,85
488,9,2562,37,6,72
489,9,2635,32,8,75
490,9,2710,45,5,27
491,9,2753,14,6,81
492,9,2834,5,8,80
493,9,2914,38,7,43
494,9,2957,40,7,87
495,9,3044,20,8,11
496,9,3055,17,9,80
497,9,3135,47,8,71
498,9,3206,34,8,3
499,9,3209,30,9,49
