,machine_id,start,job,index,duration
223,11,165,1,6,19
224,11,236,9,7,11
225,11,264,16,5,40
226,11,304,6,9,20
227,11,324,4,6,40
228,11,364,19,10,38
229,11,402,12,9,35
230,11,437,13,9,40
231,11,477,2,12,35
232,11,512,5,10,16
233,11,528,17,13,48
234,11,576,10,12,42
235,11,659,11,16,38
236,11,697,18,15,23
237,11,744,8,16,21
238,11,765,7,16,28
239,11,825,3,19,36
240,12,14,8,1,40
241,12,82,10,2,30
242,12,121,0,4,29
243,12,150,6,4,28
244,12,178,16,3,41
245,12,219,5,4,22
246,12,241,3,5,32
247,12,342,19,9,15
248,12,357,12,8,13
249,12,383,7,7,16
250,12,399,4,7,46
251,12,544,1,17,38
252,12,582,18,12,23
253,12,633,13,15,46
254,12,679,2,18,31
255,12,710,17,17,45
256,12,755,15,16,38
257,12,793,9,17,14
258,12,807,14,18,34
259,12,841,11,18,44
260,13,0,5,0,48
261,13,65,17,2,32
262,13,97,19,2,13
263,13,122,8,4,11
264,13,143,10,4,15
265,13,158,11,4,20
266,13,178,0,5,21
267,13,219,1,8,18
268,13,277,12,5,10
269,13,303,2,8,12
270,13,351,13,7,29
271,13,399,7,8,34
272,13,459,15,9,34
273,13,493,3,10,15
274,13,538,18,10,14
275,13,552,6,13,29
276,13,581,14,11,49
277,13,630,4,13,44
278,13,674,16,16,47
279,13,726,9,15,20
280,14,0,16,0,19
281,14,19,19,0,37
282,14,56,1,2,15
283,14,71,12,0,26
284,14,144,17,5,21
285,14,194,13,3,28
286,14,222,2,5,14
287,14,241,5,5,10
288,14,445,4,8,27
289,14,478,0,12,25
290,14,503,14,10,10
291,14,513,11,13,34
292,14,548,3,13,37
293,14,585,6,14,44
294,14,629,15,13,40
295,14,669,8,14,41
296,14,710,9,14,16
297,14,793,7,17,44
298,14,837,18,18,10
299,14,884,10,19,14
300,15,54,9,2,30
301,15,112,10,3,31
302,15,194,12,3,10
303,15,214,11,6,20
304,15,271,13,5,34
305,15,314,3,7,34
306,15,358,0,9,10
307,15,375,17,12,41
308,15,416,15,7,24
309,15,440,14,8,20
310,15,460,1,15,41
311,15,504,8,13,43
312,15,550,16,13,44
313,15,594,4,12,28
314,15,622,2,16,23
315,15,645,6,15,48
316,15,694,7,14,22
317,15,716,19,15,29
318,15,791,5,18,31
319,15,822,18,17,15
320,16,0,9,0,32
321,16,32,13,0,39
322,16,71,14,2,14
323,16,113,6,3,37
324,16,171,10,6,47
325,16,226,19,6,46
326,16,272,4,5,10
327,16,282,17,9,31
328,16,314,1,12,30
329,16,344,7,6,39
330,16,383,18,5,47
331,16,461,5,9,38
332,16,556,2,14,26
333,16,622,12,16,11
334,16,635,16,15,35
335,16,781,0,19,11
336,16,793,15,17,12
337,16,814,3,18,11
338,16,832,8,19,45
339,16,885,11,19,13
340,17,0,0,0,13
341,17,60,10,1,22
342,17,105,2,3,46
343,17,151,13,2,43
344,17,216,17,8,15
345,17,247,9,8,29
346,17,280,14,6,31
347,17,341,8,9,26
348,17,367,6,11,48
349,17,415,19,11,38
350,17,453,7,9,20
351,17,473,16,10,31
352,17,504,1,16,40
353,17,544,12,13,33
354,17,585,3,14,38
355,17,623,11,15,36
356,17,659,18,14,11
357,17,674,4,14,34
358,17,708,5,15,35
359,17,833,15,19,40
360,18,0,17,0,38
361,18,38,10,0,22
362,18,81,6,2,32
363,18,113,11,3,18
364,18,131,9,4,41
365,18,189,3,4,43
366,18,237,1,9,14
367,18,251,8,7,22
368,18,305,13,6,46
369,18,364,2,10,22
370,18,386,0,10,49
371,18,453,19,12,45
372,18,498,18,8,10
373,18,521,16,12,29
374,18,550,7,11,43
375,18,708,4,15,21
376,18,774,14,17,15
377,18,805,15,18,27
378,18,832,12,19,17
379,18,849,5,19,49
380,19,0,4,0,45
381,19,45,14,1,26
382,19,172,9,5,34
383,19,206,1,7,13
384,19,219,10,7,18
385,19,320,12,7,26
386,19,348,3,8,21
387,19,369,5,7,38
388,19,407,11,11,36
389,19,443,18,6,14
390,19,493,15,10,35
391,19,528,19,13,44
392,19,593,7,12,44
393,19,637,0,16,43
394,19,697,13,17,16
395,19,713,2,19,31
396,19,752,16,19,48
397,19,800,8,18,32
398,19,832,6,19,43
399,19,875,17,19,17
