,machine_id,start,job,index,duration
188,3,1919,29,0,90
189,3,2010,30,3,27
190,3,2038,18,1,74
191,3,2112,2,1,29
192,3,2141,47,4,83
193,3,2246,6,3,86
194,3,2332,26,4,22
195,3,2354,45,0,30
196,3,2384,27,4,24
197,3,2408,23,2,99
198,3,2507,17,4,59
199,3,2741,40,3,66
200,4,0,5,0,13
201,4,13,8,0,13
202,4,26,36,0,5
203,4,40,13,2,35
204,4,75,47,0,48
205,4,123,35,1,58
206,4,181,9,4,39
207,4,220,4,0,46
208,4,266,43,4,19
209,4,285,20,1,16
210,4,301,41,0,34
211,4,335,26,1,54
212,4,389,1,3,43
213,4,439,10,2,55
214,4,494,0,0,69
215,4,563,34,3,20
216,4,586,44,3,8
217,4,594,7,1,63
218,4,657,14,0,63
219,4,720,22,2,23
220,4,743,11,4,23
221,4,766,31,2,49
222,4,815,46,2,92
223,4,907,42,4,16
224,4,923,32,2,23
225,4,946,25,0,38
226,4,984,39,4,34
227,4,1018,37,1,83
228,4,1101,15,2,35
229,4,1136,21,3,66
230,4,1202,48,1,5
231,4,1207,30,0,85
232,4,1292,3,2,83
233,4,1375,28,4,37
234,4,1412,24,1,85
235,4,1497,12,1,72
236,4,1569,19,3,88
237,4,1657,49,2,80
238,4,1737,38,4,50
239,4,1787,33,3,88
240,4,1875,18,0,90
241,4,1965,2,0,90
242,4,2055,16,2,61
243,4,2116,29,1,94
244,4,2210,6,2,36
245,4,2246,27,2,56
246,4,2302,23,1,92
247,4,2394,45,1,23
248,4,2417,17,3,30
249,4,2447,40,1,67
250,5,277,13,5,94
251,5,461,43,8,37
252,5,498,9,7,29
253,5,527,20,5,37
254,5,633,35,8,62
255,5,695,10,5,78
256,5,773,36,9,1
257,5,790,5,7,95
258,5,885,11,6,99
259,5,1003,42,6,58
260,5,1061,7,6,63
261,5,1124,0,6,67
262,5,1191,31,8,16
263,5,1207,32,7,58
264,5,1265,1,9,36
265,5,1338,46,8,51
266,5,1391,15,6,54
267,5,1450,21,6,68
268,5,1518,39,7,77
269,5,1607,8,9,41
270,5,1648,37,7,19
271,5,1687,24,5,34
272,5,1721,28,6,59
273,5,1780,48,6,47
274,5,1827,25,5,14
275,5,1841,19,6,16
276,5,1866,14,9,37
277,5,1903,38,6,43
278,5,1946,34,8,43
279,5,1989,49,6,38
280,5,2027,41,7,75
281,5,2105,3,8,56
282,5,2187,33,8,92
283,5,2293,2,6,13
284,5,2306,12,8,63
285,5,2390,16,5,10
286,5,2400,22,9,27
287,5,2427,27,5,41
288,5,2468,6,6,17
289,5,2485,29,5,94
290,5,2579,47,6,26
291,5,2605,17,5,47
292,5,2652,18,6,83
293,5,2735,30,8,68
294,5,2803,45,7,50
295,5,2853,26,8,77
296,5,2930,44,9,94
297,5,3024,40,8,17
298,5,3043,4,9,46
299,5,3089,23,9,43
300,6,220,9,5,32
301,6,402,43,7,59
302,6,484,1,5,29
303,6,572,36,6,42
304,6,614,20,6,49
305,6,663,5,5,5
306,6,737,44,6,19
307,6,768,13,8,79
308,6,847,35,9,71
309,6,923,42,5,80
310,6,1003,10,9,20
311,6,1023,31,6,44
312,6,1099,32,6,52
313,6,1151,7,7,85
314,6,1236,46,6,32
315,6,1268,11,8,94
316,6,1377,0,9,79
317,6,1456,22,8,85
318,6,1543,37,5,28
319,6,1571,8,8,24
320,6,1595,39,8,83
321,6,1680,15,9,23
322,6,1713,21,9,4
323,6,1744,24,8,62
324,6,1806,19,5,14
325,6,1822,14,8,44
326,6,1866,28,8,19
327,6,1885,48,7,33
328,6,1919,33,5,48
329,6,1992,12,5,53
330,6,2045,34,9,74
331,6,2119,41,8,91
332,6,2222,3,9,42
333,6,2264,4,8,87
334,6,2354,26,5,57
335,6,2411,25,9,44
336,6,2455,18,5,9
337,6,2468,27,6,19
338,6,2487,2,9,97
339,6,2590,6,8,15
340,6,2605,29,6,90
341,6,2695,45,6,57
342,6,2755,16,9,77
343,6,2832,23,6,66
344,6,2898,38,9,18
345,6,2926,47,9,86
346,6,3012,40,7,12
347,6,3026,17,8,13
348,6,3039,49,9,44
349,6,3083,30,9,57
350,7,285,43,5,85
351,7,370,9,6,77
352,7,447,35,6,88
353,7,535,36,5,37
354,7,584,1,7,81
355,7,665,44,5,72
356,7,737,13,7,31
357,7,768,20,7,67
358,7,835,7,5,95
359,7,930,5,8,28
360,7,958,8,5,22
361,7,980,10,8,20
362,7,1000,11,7,61
363,7,1061,39,5,84
364,7,1145,42,8,86
365,7,1231,31,9,13
366,7,1244,22,6,14
367,7,1258,34,6,41
368,7,1299,0,8,72
369,7,1371,21,5,15
370,7,1389,46,9,55
371,7,1444,28,5,100
372,7,1544,15,8,57
373,7,1601,48,5,88
374,7,1689,37,8,32
375,7,1721,24,6,9
376,7,1730,14,7,92
377,7,1822,38,5,79
378,7,1901,19,7,62
379,7,1963,41,6,59
380,7,2022,3,7,65
381,7,2087,49,7,29
382,7,2116,4,6,65
383,7,2181,25,8,43
384,7,2224,12,7,71
385,7,2295,32,9,77
386,7,2372,2,8,41
387,7,2413,26,6,79
388,7,2492,16,7,20
389,7,2512,30,6,5
390,7,2517,27,7,2
391,7,2519,6,7,71
392,7,2590,33,9,47
393,7,2637,47,7,77
394,7,2714,23,5,79
395,7,2793,17,7,45
396,7,2838,18,8,88
397,7,2926,29,9,56
398,7,2982,45,8,64
399,7,3046,40,9,96
400,8,334,35,5,42
401,8,376,13,6,67
402,8,498,43,9,69
403,8,614,36,7,25
404,8,756,44,7,58
405,8,814,9,8,89
406,8,903,10,7,60
407,8,964,31,5,10
408,8,999,34,5,78
409,8,1079,32,5,20
410,8,1099,42,7,8
411,8,1107,46,5,100
412,8,1209,1,8,12
413,8,1221,20,9,5
414,8,1227,0,7,43
415,8,1270,22,7,21
416,8,1301,15,5,90
417,8,1391,39,6,57
418,8,1448,5,9,85
419,8,1533,8,7,16
420,8,1601,7,8,34
421,8,1635,14,5,2
422,8,1637,11,9,71
423,8,1712,21,8,1
424,8,1721,37,9,66
425,8,1813,41,5,63
426,8,1876,3,6,23
427,8,1899,28,9,35
428,8,1946,38,7,29
429,8,1975,33,6,84
430,8,2059,12,6,32
431,8,2091,25,7,26
432,8,2117,48,8,50
433,8,2181,4,7,74
434,8,2255,2,5,38
435,8,2315,19,9,9
436,8,2324,24,9,58
437,8,2400,16,6,34
438,8,2435,6,5,32
439,8,2467,47,5,77
440,8,2544,27,8,73
441,8,2617,30,7,96
442,8,2713,17,6,7
443,8,2720,29,7,28
444,8,2748,18,7,90
445,8,2838,40,5,90
446,8,2928,49,8,69
447,8,2997,26,9,45
448,8,3042,23,8,47
449,8,3089,45,9,27
450,9,370,43,6,32
451,9,513,1,6,71
452,9,584,35,7,49
453,9,639,36,8,57
454,9,696,5,6,94
455,9,790,11,5,40
456,9,830,10,6,32
457,9,862,20,8,95
458,9,957,0,5,34
459,9,991,44,8,59
460,9,1067,31,7,87
461,9,1154,8,6,35
462,9,1189,22,5,55
463,9,1244,13,9,14
464,9,1258,42,9,66
465,9,1324,46,7,14
466,9,1338,9,9,21
467,9,1359,32,8,75
468,9,1445,15,7,91
469,9,1571,37,6,77
470,9,1648,7,9,3
471,9,1651,14,6,21
472,9,1672,21,7,40
473,9,1712,3,5,4
474,9,1730,24,7,14
475,9,1744,34,7,52
476,9,1796,28,7,23
477,9,1819,39,9,82
478,9,1905,49,5,58
479,9,1963,4,5,68
480,9,2031,25,6,56
481,9,2087,33,7,100
482,9,2187,48,9,75
483,9,2262,19,8,53
484,9,2315,2,7,21
485,9,2336,41,9,89
486,9,2425,12,9,53
487,9,2478,30,5,26
488,9,2504,38,8,9
489,9,2513,16,8,87
490,9,2600,45,5,32
491,9,2632,27,9,50
492,9,2682,26,7,19
493,9,2701,6,9,61
494,9,2762,29,8,92
495,9,2854,47,8,72
496,9,2928,40,6,46
497,9,2974,23,7,42
498,9,3016,18,9,39
499,9,3055,17,9,60
