,machine_id,start,job,index,duration
79,1,1346,26,4,50
80,1,1396,1,3,86
81,1,1482,36,4,71
82,1,1553,39,2,94
83,1,1647,21,4,10
84,1,1657,29,2,36
85,1,1693,34,4,96
86,1,1789,7,1,87
87,1,1876,19,2,49
88,1,1925,17,4,12
89,1,1937,42,1,100
90,1,2040,30,2,69
91,1,2139,6,2,80
92,1,2219,48,0,98
93,1,2317,10,4,75
94,1,2392,46,3,45
95,1,2443,4,4,97
96,1,2540,35,3,61
97,1,2601,37,0,100
98,1,2701,0,2,93
99,1,2794,32,2,99
100,2,0,5,0,46
101,2,46,47,0,4
102,2,50,8,1,47
103,2,97,44,0,44
104,2,141,2,3,49
105,2,190,28,1,76
106,2,266,16,1,19
107,2,285,40,3,7
108,2,292,45,0,21
109,2,313,18,1,3
110,2,316,27,0,63
111,2,379,49,1,43
112,2,422,12,0,44
113,2,466,20,0,88
114,2,554,23,4,65
115,2,619,25,4,97
116,2,716,15,1,72
117,2,788,22,1,73
118,2,864,43,2,20
119,2,884,41,2,1
120,2,885,10,0,23
121,2,908,33,3,14
122,2,922,38,0,8
123,2,930,11,2,36
124,2,966,14,3,100
125,2,1066,24,1,18
126,2,1084,3,4,43
127,2,1127,39,1,98
128,2,1225,26,2,18
129,2,1243,31,2,18
130,2,1261,36,1,38
131,2,1299,1,2,69
132,2,1368,34,2,87
133,2,1479,9,3,43
134,2,1522,21,3,100
135,2,1622,35,0,35
136,2,1736,29,4,64
137,2,1800,17,2,28
138,2,1828,42,0,98
139,2,1926,19,3,5
140,2,1931,13,3,27
141,2,1958,7,3,57
142,2,2186,30,4,3
143,2,2219,6,3,74
144,2,2317,48,1,77
145,2,2394,4,3,49
146,2,2443,46,4,23
147,2,2511,32,1,89
148,2,2701,37,1,33
149,2,2876,0,4,1
150,3,0,8,0,5
151,3,5,40,0,51
152,3,56,16,0,16
153,3,72,2,2,46
154,3,118,23,1,44
155,3,162,44,2,52
156,3,214,25,0,16
157,3,230,18,0,56
158,3,286,47,3,95
159,3,381,45,2,32
160,3,413,19,1,28
161,3,441,49,2,14
162,3,455,27,1,59
163,3,514,28,3,44
164,3,558,5,1,70
165,3,628,11,0,36
166,3,664,12,2,75
167,3,739,33,1,65
168,3,804,21,1,42
169,3,846,14,2,100
170,3,946,43,4,63
171,3,1009,3,3,25
172,3,1034,22,2,63
173,3,1097,31,0,34
174,3,1131,36,0,85
175,3,1216,26,1,5
176,3,1221,1,1,25
177,3,1246,20,4,12
178,3,1258,41,4,66
179,3,1324,29,0,55
180,3,1379,9,2,60
181,3,1439,17,0,45
182,3,1484,38,4,1
183,3,1485,7,0,96
184,3,1581,34,3,92
185,3,1694,24,4,22
186,3,1716,39,3,49
187,3,1765,13,2,88
188,3,1853,15,3,99
189,3,1952,6,0,53
190,3,2047,10,2,98
191,3,2145,30,3,41
192,3,2214,42,4,4
193,3,2218,46,2,53
194,3,2277,4,2,54
195,3,2394,48,2,65
196,3,2601,35,4,72
197,3,2734,37,2,94
198,3,2828,0,3,48
199,3,2896,32,4,92
200,4,0,22,0,74
201,4,74,28,0,29
202,4,103,40,1,49
203,4,152,47,2,57
204,4,209,2,4,48
205,4,257,25,1,1
206,4,258,43,0,2
207,4,265,44,4,4
208,4,269,39,0,25
209,4,294,23,3,19
210,4,313,45,1,6
211,4,319,49,0,58
212,4,393,16,4,74
213,4,467,8,4,28
214,4,495,15,0,97
215,4,592,3,1,37
216,4,629,34,0,47
217,4,676,21,0,81
218,4,757,5,4,24
219,4,781,12,3,81
220,4,862,11,1,5
221,4,867,33,2,19
222,4,895,4,0,22
223,4,917,27,4,32
224,4,949,1,0,82
225,4,1031,20,2,8
226,4,1066,14,4,59
227,4,1125,41,3,61
228,4,1186,31,1,35
229,4,1221,46,0,26
230,4,1247,26,3,71
231,4,1318,38,3,75
232,4,1393,18,3,25
233,4,1427,36,3,43
234,4,1470,24,2,99
235,4,1569,29,1,84
236,4,1653,9,4,39
237,4,1692,17,1,91
238,4,1783,32,0,68
239,4,1851,30,0,100
240,4,1951,19,4,17
241,4,1968,13,4,5
242,4,1973,10,1,74
243,4,2186,42,3,28
244,4,2214,7,4,7
245,4,2293,6,4,29
246,4,2361,35,2,61
247,4,2459,48,3,51
248,4,2510,0,1,49
249,4,2955,37,4,25
250,5,413,2,7,47
251,5,474,16,6,50
252,5,524,44,8,61
253,5,585,47,9,86
254,5,671,45,5,72
255,5,743,28,6,29
256,5,772,25,5,71
257,5,843,8,8,44
258,5,887,23,9,77
259,5,964,27,5,50
260,5,1014,43,5,88
261,5,1102,5,7,94
262,5,1196,49,9,80
263,5,1276,11,6,74
264,5,1350,3,7,55
265,5,1405,26,5,41
266,5,1446,41,6,56
267,5,1502,14,7,98
268,5,1600,33,7,24
269,5,1624,36,6,87
270,5,1711,21,5,23
271,5,1734,24,5,2
272,5,1743,31,7,53
273,5,1796,9,6,2
274,5,1800,29,5,81
275,5,1881,34,6,90
276,5,1971,40,8,55
277,5,2026,20,7,94
278,5,2120,17,5,45
279,5,2165,19,7,62
280,5,2227,13,5,36
281,5,2263,30,6,41
282,5,2304,38,8,30
283,5,2334,22,8,81
284,5,2415,15,6,59
285,5,2474,42,7,32
286,5,2506,46,5,55
287,5,2561,7,7,94
288,5,2655,4,7,98
289,5,2753,6,7,98
290,5,2851,48,7,30
291,5,2881,1,6,31
292,5,2912,35,7,77
293,5,2989,32,5,10
294,5,2999,10,8,10
295,5,3009,37,5,88
296,5,3097,0,8,6
297,5,3103,18,9,31
298,5,3134,12,9,31
299,5,3165,39,9,72
300,6,269,44,5,36
301,6,433,47,5,30
302,6,467,16,5,7
303,6,474,40,5,96
304,6,629,23,6,23
305,6,652,2,9,91
306,6,743,8,7,19
307,6,783,49,7,33
308,6,843,25,6,53
309,6,896,5,6,60
310,6,956,45,8,91
311,6,1047,28,9,89
312,6,1136,33,6,45
313,6,1181,3,5,11
314,6,1192,43,8,8
315,6,1200,12,8,29
316,6,1229,27,6,21
317,6,1258,20,5,67
318,6,1325,41,5,28
319,6,1368,22,7,96
320,6,1464,11,8,85
321,6,1553,36,5,44
322,6,1597,26,8,93
323,6,1690,14,8,38
324,6,1728,18,6,22
325,6,1750,24,6,42
326,6,1792,34,5,29
327,6,1821,31,8,85
328,6,1906,9,8,89
329,6,1995,29,7,76
330,6,2071,15,5,94
331,6,2165,17,6,7
332,6,2172,38,7,60
333,6,2232,30,5,18
334,6,2250,39,7,50
335,6,2300,21,8,93
336,6,2393,13,7,51
337,6,2444,6,5,72
338,6,2516,42,8,72
339,6,2606,10,7,74
340,6,2680,1,5,15
341,6,2695,48,6,79
342,6,2774,7,8,47
343,6,2821,4,8,27
344,6,2848,46,8,98
345,6,2946,0,6,57
346,6,3003,32,6,52
347,6,3061,19,9,84
348,6,3147,37,7,19
349,6,3166,35,9,53
350,7,331,2,6,82
351,7,464,47,7,92
352,7,570,40,6,19
353,7,619,23,5,10
354,7,629,44,9,38
355,7,667,49,5,37
356,7,772,28,7,95
357,7,887,8,9,35
358,7,922,12,5,42
359,7,965,25,8,26
360,7,1047,45,9,94
361,7,1167,43,7,22
362,7,1202,14,6,21
363,7,1250,27,7,29
364,7,1361,22,6,7
365,7,1405,3,8,34
366,7,1446,26,6,62
367,7,1508,41,7,68
368,7,1576,11,9,53
369,7,1629,5,9,22
370,7,1651,38,5,17
371,7,1692,9,5,97
372,7,1851,24,8,90
373,7,1941,39,6,80
374,7,2021,19,5,40
375,7,2071,29,8,4
376,7,2075,31,9,86
377,7,2172,17,7,15
378,7,2187,36,8,51
379,7,2238,42,5,34
380,7,2274,13,6,30
381,7,2304,30,7,94
382,7,2398,34,8,39
383,7,2437,16,9,88
384,7,2525,6,6,54
385,7,2586,4,6,46
386,7,2632,48,5,23
387,7,2655,20,8,80
388,7,2735,46,7,34
389,7,2769,21,9,36
390,7,2805,15,9,13
391,7,2821,7,9,70
392,7,2891,0,5,52
393,7,2943,18,8,51
394,7,3009,10,9,44
395,7,3055,32,7,30
396,7,3085,1,8,6
397,7,3091,33,9,73
398,7,3164,35,8,1
399,7,3170,37,9,66
400,8,257,2,5,74
401,8,463,47,6,1
402,8,464,44,7,58
403,8,600,8,6,79
404,8,679,23,7,26
405,8,705,49,6,78
406,8,783,45,6,10
407,8,867,28,8,66
408,8,933,25,7,32
409,8,965,12,6,100
410,8,1065,16,8,46
411,8,1125,14,5,77
412,8,1202,11,5,62
413,8,1264,5,8,58
414,8,1322,22,5,39
415,8,1361,27,8,83
416,8,1444,3,9,77
417,8,1521,18,5,99
418,8,1620,41,8,21
419,8,1641,43,9,73
420,8,1714,31,6,17
421,8,1731,26,9,54
422,8,1792,24,7,54
423,8,1846,36,7,61
424,8,1907,29,6,85
425,8,1992,34,7,29
426,8,2021,9,9,91
427,8,2112,40,9,42
428,8,2154,33,8,54
429,8,2209,17,9,31
430,8,2240,21,7,18
431,8,2258,19,8,65
432,8,2323,7,5,36
433,8,2359,38,9,57
434,8,2416,30,8,97
435,8,2513,10,6,93
436,8,2606,13,8,51
437,8,2657,46,6,12
438,8,2669,39,8,25
439,8,2698,15,8,78
440,8,2776,35,6,94
441,8,2870,4,9,89
442,8,2959,6,8,60
443,8,3019,42,9,66
444,8,3085,32,8,66
445,8,3151,20,9,11
446,8,3166,37,8,4
447,8,3170,48,8,41
448,8,3213,1,9,18
449,8,3231,0,9,6
450,9,305,44,6,75
451,9,460,2,8,93
452,9,556,47,8,20
453,9,576,8,5,24
454,9,600,28,5,81
455,9,705,23,8,76
456,9,781,5,5,65
457,9,846,45,7,34
458,9,880,49,8,42
459,9,922,16,7,74
460,9,999,33,5,84
461,9,1083,12,7,81
462,9,1164,43,6,3
463,9,1194,3,6,71
464,9,1277,25,9,28
465,9,1305,40,7,41
466,9,1350,11,7,4
467,9,1354,20,6,77
468,9,1444,27,9,64
469,9,1508,26,7,89
470,9,1615,31,5,78
471,9,1734,21,6,71
472,9,1805,9,7,81
473,9,1886,39,5,37
474,9,1987,24,9,28
475,9,2015,38,6,32
476,9,2047,14,9,84
477,9,2131,19,6,30
478,9,2161,29,9,16
479,9,2187,17,8,22
480,9,2272,42,6,55
481,9,2329,36,9,37
482,9,2366,7,6,26
483,9,2415,22,9,22
484,9,2437,10,5,57
485,9,2494,15,7,90
486,9,2584,4,5,2
487,9,2586,30,9,30
488,9,2617,34,9,100
489,9,2717,35,5,57
490,9,2775,13,9,31
491,9,2806,18,7,65
492,9,2871,41,9,65
493,9,2936,1,7,5
494,9,2952,46,9,43
495,9,3009,0,7,16
496,9,3025,6,9,69
497,9,3097,37,6,50
498,9,3151,32,9,69
499,9,3220,48,9,17
