,machine_id,start,job,index,duration
99,3,392,26,1,75
100,3,467,1,5,39
101,3,506,14,7,55
102,3,561,17,7,29
103,3,590,5,0,76
104,3,666,6,3,16
105,3,682,9,3,27
106,3,709,2,2,34
107,3,743,27,1,79
108,3,822,20,3,38
109,3,860,10,4,87
110,3,947,25,9,91
111,3,1038,29,3,95
112,3,1133,15,5,96
113,3,1229,28,4,96
114,3,1325,11,8,99
115,3,1507,22,7,68
116,3,1575,4,7,17
117,3,1592,19,8,61
118,3,1653,7,6,41
119,3,1694,12,8,48
120,4,0,29,0,8
121,4,8,19,0,20
122,4,28,0,0,21
123,4,49,25,1,74
124,4,123,8,2,33
125,4,156,14,2,61
126,4,217,23,2,32
127,4,249,28,3,22
128,4,271,18,3,63
129,4,334,15,2,75
130,4,409,22,0,79
131,4,488,21,6,54
132,4,542,2,1,92
133,4,634,24,6,19
134,4,653,13,4,94
135,4,747,20,2,18
136,4,765,6,4,28
137,4,793,16,2,44
138,4,837,1,8,55
139,4,892,3,6,60
140,4,952,4,2,96
141,4,1048,10,7,24
142,4,1072,17,9,97
143,4,1169,26,7,75
144,4,1244,27,9,80
145,4,1324,12,4,98
146,4,1424,11,9,45
147,4,1566,9,9,96
148,4,1662,5,5,61
149,4,1746,7,9,20
150,5,0,27,0,8
151,5,8,10,0,76
152,5,84,15,1,57
153,5,141,12,1,27
154,5,168,1,1,98
155,5,296,14,4,14
156,5,313,21,3,16
157,5,348,0,6,95
158,5,443,17,5,8
159,5,451,13,2,28
160,5,479,3,4,77
161,5,556,18,6,20
162,5,576,9,2,84
163,5,660,24,7,56
164,5,733,11,2,28
165,5,785,5,2,28
166,5,813,25,8,40
167,5,853,6,5,59
168,5,1036,16,7,58
169,5,1135,20,7,84
170,5,1325,28,5,40
171,5,1365,26,9,6
172,5,1371,2,9,37
173,5,1450,22,6,57
174,5,1507,4,6,25
175,5,1532,19,7,56
176,5,1588,8,9,33
177,5,1621,29,8,64
178,5,1737,7,8,9
179,5,1755,23,9,20
180,6,0,20,0,29
181,6,29,19,1,67
182,6,145,18,2,21
183,6,166,10,2,18
184,6,184,12,2,67
185,6,251,21,2,62
186,6,363,24,2,83
187,6,446,0,7,71
188,6,517,17,6,15
189,6,532,25,5,42
190,6,574,14,8,37
191,6,611,1,6,77
192,6,688,23,6,84
193,6,772,13,5,63
194,6,835,27,2,61
195,6,896,2,5,54
196,6,950,6,6,52
197,6,1002,16,6,34
198,6,1036,3,7,41
199,6,1077,8,5,89
200,6,1166,4,4,75
201,6,1241,11,7,76
202,6,1317,26,8,44
203,6,1361,22,5,89
204,6,1450,29,5,38
205,6,1488,9,8,78
206,6,1566,28,8,33
207,6,1599,7,5,54
208,6,1653,15,9,60
209,6,1765,5,8,9
210,7,49,0,1,26
211,7,75,17,1,40
212,7,115,10,1,32
213,7,147,7,1,71
214,7,218,28,2,10
215,7,251,12,3,62
216,7,313,1,3,66
217,7,379,3,3,38
218,7,417,18,4,57
219,7,474,14,6,18
220,7,492,15,4,65
221,7,557,24,4,8
222,7,566,6,1,27
223,7,593,25,6,98
224,7,691,21,8,74
225,7,765,11,3,86
226,7,851,13,6,98
227,7,949,20,4,21
228,7,970,26,5,39
229,7,1009,2,6,43
230,7,1052,27,5,43
231,7,1095,9,5,45
232,7,1140,16,8,47
233,7,1187,8,6,8
234,7,1195,19,4,70
235,7,1265,22,4,89
236,7,1488,29,6,18
237,7,1562,5,4,95
238,7,1657,4,8,43
239,7,1700,23,8,55
240,8,0,17,0,66
241,8,66,29,1,15
242,8,81,1,0,77
243,8,158,3,1,24
244,8,217,14,3,79
245,8,296,0,5,52
246,8,348,23,4,8
247,8,397,21,5,57
248,8,474,18,5,32
249,8,593,6,2,50
250,8,643,11,1,90
251,8,733,22,2,11
252,8,744,25,7,61
253,8,805,24,9,7
254,8,812,2,4,62
255,8,949,13,7,50
256,8,999,20,5,50
257,8,1049,26,6,24
258,8,1073,4,3,79
259,8,1152,27,6,26
260,8,1178,9,6,69
261,8,1247,16,9,58
262,8,1305,8,7,66
263,8,1371,7,4,14
264,8,1385,28,7,18
265,8,1403,15,8,79
266,8,1482,19,6,30
267,8,1512,10,9,81
268,8,1650,12,7,27
269,8,1723,5,6,35
270,9,0,15,0,22
271,9,22,23,0,24
272,9,46,12,0,48
273,9,94,0,2,16
274,9,110,4,0,77
275,9,187,21,1,37
276,9,224,8,3,42
277,9,266,13,0,80
278,9,346,17,4,38
279,9,384,14,5,72
280,9,456,24,3,40
281,9,496,25,4,15
282,9,511,11,0,97
283,9,608,18,7,87
284,9,695,1,7,79
285,9,774,9,4,81
286,9,872,26,4,22
287,9,896,16,4,51
288,9,979,10,6,25
289,9,1145,6,9,43
290,9,1188,27,7,22
291,9,1249,2,8,79
292,9,1328,20,9,41
293,9,1369,28,6,5
294,9,1374,3,9,83
295,9,1506,29,7,23
296,9,1575,22,8,81
297,9,1656,19,9,15
298,9,1694,7,7,43
299,9,1774,5,9,10
