,machine_id,start,job,index,duration
181,3,1483,0,2,56
182,3,1545,46,2,39
183,3,1584,24,3,27
184,3,1611,6,1,53
185,3,1664,38,1,80
186,3,1744,14,3,50
187,3,1794,40,3,23
188,3,1817,33,1,78
189,3,1895,34,3,15
190,3,1910,17,4,93
191,3,2003,30,2,70
192,3,2073,37,0,99
193,3,2172,2,2,44
194,3,2216,45,0,13
195,3,2304,22,2,27
196,3,2421,44,4,16
197,3,2440,3,4,35
198,3,2475,1,3,92
199,3,2567,39,2,66
200,4,0,14,0,48
201,4,51,12,1,31
202,4,82,30,0,63
203,4,145,24,0,33
204,4,178,25,0,58
205,4,236,35,3,23
206,4,259,31,2,24
207,4,283,19,1,26
208,4,309,10,2,1
209,4,315,9,3,33
210,4,348,7,1,71
211,4,419,29,1,72
212,4,491,4,2,76
213,4,574,26,2,5
214,4,579,16,4,58
215,4,637,27,0,100
216,4,737,48,4,4
217,4,741,11,2,61
218,4,802,49,4,59
219,4,861,18,3,34
220,4,895,20,2,6
221,4,901,41,2,30
222,4,931,13,2,15
223,4,946,23,0,68
224,4,1014,47,4,11
225,4,1025,15,4,84
226,4,1109,42,1,14
227,4,1123,40,2,40
228,4,1163,43,2,46
229,4,1209,21,4,29
230,4,1238,8,3,72
231,4,1310,32,3,18
232,4,1328,0,1,47
233,4,1375,46,0,73
234,4,1448,36,1,85
235,4,1533,28,4,18
236,4,1551,34,0,26
237,4,1577,5,3,18
238,4,1595,33,0,89
239,4,1684,6,2,84
240,4,1768,38,2,47
241,4,1815,17,3,90
242,4,1905,44,0,74
243,4,1979,3,0,87
244,4,2066,2,1,94
245,4,2160,22,0,83
246,4,2467,37,2,74
247,4,2567,1,4,90
248,4,2657,39,3,5
249,4,2662,45,4,97
250,5,469,31,6,9
251,5,479,35,8,70
252,5,722,9,9,29
253,5,751,10,8,63
254,5,814,25,7,59
255,5,873,7,9,97
256,5,970,48,7,58
257,5,1028,16,8,39
258,5,1067,41,5,77
259,5,1144,49,7,69
260,5,1213,19,7,30
261,5,1243,47,6,7
262,5,1250,15,8,72
263,5,1322,18,7,68
264,5,1390,29,9,70
265,5,1460,20,7,80
266,5,1540,43,7,83
267,5,1623,26,9,31
268,5,1654,8,6,12
269,5,1666,23,6,86
270,5,1752,42,7,48
271,5,1804,27,9,28
272,5,1832,11,9,34
273,5,1866,0,5,39
274,5,1905,32,7,10
275,5,1915,13,9,51
276,5,1966,14,8,88
277,5,2054,46,8,98
278,5,2152,6,6,34
279,5,2186,28,7,54
280,5,2240,38,9,5
281,5,2253,33,7,14
282,5,2267,36,7,90
283,5,2357,17,9,89
284,5,2446,30,7,41
285,5,2487,24,9,87
286,5,2574,34,7,47
287,5,2621,2,8,68
288,5,2689,1,5,11
289,5,2700,12,9,22
290,5,2722,22,6,60
291,5,2782,39,5,59
292,5,2841,37,5,52
293,5,2893,44,8,26
294,5,2919,5,7,26
295,5,2945,21,9,28
296,5,2973,45,7,66
297,5,3039,4,9,63
298,5,3102,40,9,14
299,5,3116,3,9,91
300,6,458,35,7,21
301,6,485,10,5,35
302,6,520,9,6,84
303,6,604,31,9,51
304,6,678,29,5,24
305,6,702,7,7,97
306,6,799,16,6,43
307,6,842,48,6,44
308,6,886,25,8,37
309,6,1066,26,8,77
310,6,1144,41,6,13
311,6,1157,27,6,6
312,6,1163,15,6,43
313,6,1213,49,8,14
314,6,1228,12,8,79
315,6,1335,19,9,57
316,6,1394,18,9,71
317,6,1465,13,5,63
318,6,1528,21,7,100
319,6,1628,43,8,13
320,6,1641,47,9,69
321,6,1710,11,8,50
322,6,1760,32,6,41
323,6,1801,14,5,48
324,6,1849,28,6,34
325,6,1883,24,7,23
326,6,1906,46,6,65
327,6,1971,5,5,92
328,6,2063,23,8,70
329,6,2133,38,8,93
330,6,2226,17,8,12
331,6,2238,0,8,1
332,6,2239,6,7,35
333,6,2274,30,5,71
334,6,2345,8,8,87
335,6,2432,4,7,31
336,6,2463,34,6,95
337,6,2558,2,6,40
338,6,2598,3,5,99
339,6,2697,44,7,22
340,6,2719,36,9,75
341,6,2794,45,5,95
342,6,2893,37,6,13
343,6,2906,39,6,97
344,6,3003,20,9,10
345,6,3013,33,9,32
346,6,3045,40,8,34
347,6,3079,1,9,38
348,6,3117,42,9,62
349,6,3179,22,9,26
350,7,393,35,6,65
351,7,520,10,6,46
352,7,566,31,8,17
353,7,648,9,8,74
354,7,741,48,5,51
355,7,799,7,8,27
356,7,826,26,5,60
357,7,886,12,6,97
358,7,983,25,9,36
359,7,1025,47,5,61
360,7,1086,16,9,93
361,7,1179,41,7,2
362,7,1181,19,6,25
363,7,1206,15,7,10
364,7,1216,29,8,78
365,7,1294,21,5,99
366,7,1393,18,8,1
367,7,1394,11,5,10
368,7,1404,27,7,91
369,7,1495,8,5,23
370,7,1518,23,5,46
371,7,1564,20,8,27
372,7,1591,42,6,90
373,7,1681,43,9,66
374,7,1747,13,8,91
375,7,1838,24,6,31
376,7,1869,14,6,46
377,7,1915,32,8,47
378,7,1962,38,6,70
379,7,2032,17,5,20
380,7,2052,6,5,100
381,7,2152,33,5,70
382,7,2222,0,7,12
383,7,2235,40,5,61
384,7,2296,46,9,85
385,7,2381,36,8,85
386,7,2466,44,5,19
387,7,2485,4,8,98
388,7,2583,30,9,97
389,7,2686,22,5,31
390,7,2717,3,6,46
391,7,2763,1,6,85
392,7,2848,49,9,21
393,7,2869,34,9,56
394,7,2925,45,6,2
395,7,2927,2,9,27
396,7,2954,37,7,88
397,7,3042,5,8,29
398,7,3071,28,9,42
399,7,3113,39,8,85
400,8,431,31,5,38
401,8,604,9,7,44
402,8,648,7,6,2
403,8,651,25,5,2
404,8,653,35,9,56
405,8,709,29,6,60
406,8,784,12,5,88
407,8,872,16,7,64
408,8,936,49,6,69
409,8,1005,26,7,61
410,8,1066,18,6,8
411,8,1078,27,5,34
412,8,1112,15,5,9
413,8,1127,20,6,15
414,8,1142,10,9,44
415,8,1186,41,8,22
416,8,1243,19,8,92
417,8,1335,4,5,12
418,8,1347,47,8,97
419,8,1444,21,6,56
420,8,1500,43,6,6
421,8,1506,11,6,88
422,8,1594,48,9,98
423,8,1692,13,7,46
424,8,1738,24,5,82
425,8,1820,8,7,90
426,8,1910,42,8,90
427,8,2000,46,7,31
428,8,2031,34,5,42
429,8,2073,38,7,23
430,8,2096,32,9,80
431,8,2176,17,7,27
432,8,2203,36,6,25
433,8,2228,14,9,97
434,8,2325,0,9,37
435,8,2362,6,8,90
436,8,2452,2,5,53
437,8,2505,30,8,73
438,8,2578,40,7,63
439,8,2641,33,8,84
440,8,2725,23,9,89
441,8,2814,22,7,40
442,8,2854,1,7,54
443,8,2908,3,8,83
444,8,2991,28,8,59
445,8,3050,37,8,4
446,8,3054,45,8,57
447,8,3111,5,9,24
448,8,3135,44,9,63
449,8,3198,39,9,9
450,9,330,35,5,63
451,9,428,9,5,47
452,9,478,31,7,77
453,9,555,7,5,47
454,9,602,10,7,29
455,9,637,16,5,90
456,9,727,25,6,37
457,9,769,29,7,96
458,9,865,49,5,53
459,9,918,26,6,65
460,9,983,18,5,67
461,9,1050,20,5,77
462,9,1135,19,5,44
463,9,1179,12,7,49
464,9,1228,41,9,22
465,9,1250,47,7,95
466,9,1345,15,9,60
467,9,1405,43,5,72
468,9,1477,42,5,33
469,9,1510,48,8,69
470,9,1579,28,5,4
471,9,1583,13,6,74
472,9,1657,11,7,19
473,9,1676,32,5,48
474,9,1724,27,8,80
475,9,1804,46,5,64
476,9,1868,38,5,61
477,9,1929,14,7,35
478,9,1964,23,7,63
479,9,2027,0,6,63
480,9,2090,17,6,33
481,9,2123,36,5,46
482,9,2169,21,8,77
483,9,2246,33,6,7
484,9,2253,4,6,91
485,9,2345,30,6,92
486,9,2437,24,8,27
487,9,2464,40,6,96
488,9,2560,44,6,38
489,9,2598,2,7,5
490,9,2603,8,9,42
491,9,2645,34,8,83
492,9,2728,5,6,65
493,9,2793,3,7,27
494,9,2820,6,9,88
495,9,2908,1,8,100
496,9,3008,39,7,28
497,9,3036,22,8,84
498,9,3120,37,9,30
499,9,3150,45,9,46
